experiment,user,activity,activity_name,group,start,end,num_samples,duration_seconds,acc_x_mean,acc_x_std,acc_x_min,acc_x_max,acc_x_rms,acc_y_mean,acc_y_std,acc_y_min,acc_y_max,acc_y_rms,acc_z_mean,acc_z_std,acc_z_min,acc_z_max,acc_z_rms,gyro_x_mean,gyro_x_std,gyro_x_min,gyro_x_max,gyro_x_rms,gyro_y_mean,gyro_y_std,gyro_y_min,gyro_y_max,gyro_y_rms,gyro_z_mean,gyro_z_std,gyro_z_min,gyro_z_max,gyro_z_rms
54,27,2,WALKING_UPSTAIRS,Dynamic,13474,14091,617,12.34,1.003984,0.243684,0.618056,1.647222,1.033134,-0.193562,0.156485,-0.704167,0.236111,0.248905,-0.1481,0.131057,-0.520833,0.202778,0.197761,0.257286,0.464081,-0.5791,2.219273,0.530629,-0.028757,0.318582,-1.130101,1.087951,0.319877,-0.048776,0.374295,-0.916603,0.703717,0.37746
54,27,3,WALKING_DOWNSTAIRS,Dynamic,14348,14894,546,10.92,1.027439,0.444214,0.177778,2.002778,1.119356,-0.136653,0.170755,-0.911111,0.251389,0.218704,-0.024405,0.140673,-0.620833,0.383333,0.142774,-0.279181,0.662515,-2.713158,1.014953,0.718935,0.062328,0.409757,-1.541518,1.301754,0.41447,-0.006482,0.395628,-1.201267,1.169196,0.395682
54,27,2,WALKING_UPSTAIRS,Dynamic,15097,15764,667,13.34,0.999092,0.246322,0.572222,1.616667,1.029009,-0.199457,0.148028,-0.684722,0.180556,0.248385,-0.1491,0.12833,-0.551389,0.148611,0.196722,0.276102,0.39797,-0.507629,1.853365,0.484368,-0.035187,0.310406,-1.174083,0.842078,0.312393,-0.046318,0.374519,-1.024421,0.763582,0.377373
54,27,3,WALKING_DOWNSTAIRS,Dynamic,15958,16539,581,11.62,1.026109,0.385067,0.411111,1.994444,1.095982,-0.132021,0.154699,-0.844445,0.330556,0.203375,-0.019499,0.121202,-0.569444,0.305556,0.122761,-0.275058,0.567535,-2.525317,0.793819,0.630677,0.054618,0.35462,-1.054048,1.291064,0.358802,-0.002474,0.344703,-1.164615,1.242805,0.344712
54,27,2,WALKING_UPSTAIRS,Dynamic,16746,17369,623,12.46,1.000598,0.248995,0.6375,1.652778,1.031113,-0.205988,0.150633,-0.672222,0.134722,0.255189,-0.168435,0.132401,-0.575,0.147222,0.214243,0.249659,0.478783,-0.719599,2.448959,0.539965,-0.038023,0.31402,-1.265407,0.830166,0.316313,-0.048249,0.36814,-1.013425,0.712574,0.371288
55,27,5,STANDING,Static,415,2116,1701,34.02,1.016521,0.004415,0.980556,1.072222,1.01653,-0.18502,0.010263,-0.255556,-0.119444,0.185305,-0.022092,0.010565,-0.056944,0.045833,0.024489,0.004711,0.039562,-0.332922,0.24007,0.039842,0.00293,0.019769,-0.08491,0.270308,0.019985,-0.002301,0.014565,-0.225104,0.057727,0.014745
55,27,7,STAND_TO_SIT,Transition,2117,2304,187,3.74,0.993108,0.073392,0.840278,1.254167,0.995816,-0.034002,0.191225,-0.305556,0.340278,0.194224,0.000282,0.199877,-0.380556,0.355556,0.199877,0.015108,0.386616,-0.909578,0.973108,0.386911,0.089327,0.435222,-0.839329,1.082148,0.444294,-0.113281,0.325929,-0.855822,0.754113,0.345054
55,27,4,SITTING,Static,2305,3439,1134,22.68,0.90826,0.005451,0.893056,0.970833,0.908276,0.295604,0.005115,0.265278,0.313889,0.295649,0.348206,0.008369,0.302778,0.372222,0.348306,0.007608,0.011491,-0.103236,0.067501,0.013781,0.004908,0.022538,-0.069028,0.334449,0.023067,-0.003097,0.019568,-0.261145,0.210749,0.019811
55,27,8,SIT_TO_STAND,Transition,3440,3540,100,2.0,0.978083,0.14203,0.784722,1.466667,0.988342,-0.110722,0.22401,-0.361111,0.338889,0.24988,-0.018778,0.222521,-0.334722,0.426389,0.223312,-0.062156,0.159445,-0.430355,0.210749,0.171132,-0.155276,0.723687,-2.198199,1.003346,0.740158,0.25332,0.575044,-0.524733,1.903456,0.628368
55,27,5,STANDING,Static,3541,4906,1365,27.3,1.019451,0.015359,0.866667,1.2,1.019566,-0.155321,0.029425,-0.365278,0.005556,0.158083,-0.029582,0.026264,-0.2125,0.127778,0.039559,7e-06,0.100105,-0.661873,0.549473,0.100105,-0.001597,0.043999,-0.372322,0.204945,0.044028,-0.00061,0.030866,-0.139888,0.341779,0.030872
55,27,11,STAND_TO_LIE,Transition,4907,5071,164,3.28,0.668022,0.429951,-0.416667,1.444445,0.794425,0.226863,0.283028,-0.509722,0.718056,0.362728,0.311391,0.452054,-0.447222,1.168056,0.548924,0.220917,0.708608,-0.546114,2.210721,0.742247,0.351417,0.62923,-1.054353,1.545794,0.720711,-0.493089,0.353849,-1.419345,0.177762,0.606915
55,27,6,LAYING,Static,5072,6723,1651,33.02,-0.040387,0.019521,-0.259722,0.156944,0.044857,0.543301,0.019109,0.440278,0.827778,0.543637,0.853415,0.020705,0.583333,1.059722,0.853667,0.006522,0.065909,-0.72754,0.798401,0.066231,0.005008,0.058103,-0.65668,0.964556,0.058318,-0.001684,0.038601,-0.567188,0.411112,0.038638
55,27,10,LIE_TO_SIT,Transition,6724,6872,148,2.96,0.711787,0.416247,-0.305556,1.136111,0.824562,0.311102,0.290188,-0.316667,0.831944,0.425433,0.307545,0.317683,-0.098611,0.943056,0.442161,0.505338,0.605867,-0.707382,1.872302,0.78895,-0.313727,0.515226,-1.35887,0.760222,0.603226,0.480268,0.695779,-1.097725,1.32344,0.845438
55,27,4,SITTING,Static,6873,8117,1244,24.88,1.01731,0.009828,0.923611,1.094444,1.017357,0.104729,0.018233,-0.055556,0.229167,0.106305,0.061457,0.015995,0.022222,0.166667,0.063505,0.007566,0.037214,-0.326813,0.289245,0.037975,0.004274,0.058307,-0.254731,0.769079,0.058464,-0.002252,0.046851,-0.332005,0.415388,0.046905
55,27,9,SIT_TO_LIE,Transition,8118,8342,224,4.48,0.343905,0.45714,-0.390278,1.159722,0.572055,0.561167,0.330027,-0.222222,1.105556,0.651019,0.446546,0.32475,-0.113889,1.179167,0.552147,-0.332069,0.509708,-1.604132,0.668287,0.608336,0.013836,0.512623,-0.849714,1.894293,0.51281,-0.315868,0.562011,-1.437366,0.69547,0.644693
55,27,6,LAYING,Static,8343,9393,1050,21.0,-0.05296,0.017921,-0.126389,0.081944,0.05591,0.614489,0.007992,0.555556,0.680556,0.614541,0.80643,0.007928,0.738889,0.844445,0.806469,0.00663,0.019614,-0.22205,0.150578,0.020704,0.006692,0.042388,-0.61056,0.225409,0.042913,-0.00254,0.012859,-0.117897,0.108429,0.013108
55,27,12,LIE_TO_STAND,Transition,9394,9546,152,3.04,0.639483,0.413038,-0.091667,1.341667,0.761275,0.356981,0.346957,-0.301389,0.891667,0.49781,0.167087,0.43228,-0.454167,0.858333,0.463448,0.35982,0.567503,-0.970359,1.408655,0.671959,-0.288887,0.404062,-1.043663,0.746172,0.496711,0.520652,0.421361,-0.135307,1.251357,0.669794
55,27,1,WALKING,Dynamic,10397,11402,1005,20.1,0.988787,0.219066,0.555556,1.795833,1.012763,-0.200703,0.148319,-0.672222,0.116667,0.24956,-0.216419,0.135668,-0.620833,0.094444,0.255427,0.009544,0.328346,-0.812145,0.778548,0.328485,0.010126,0.469979,-1.74738,1.710728,0.470088,0.001928,0.368732,-0.963945,0.876897,0.368737
55,27,1,WALKING,Dynamic,11623,12652,1029,20.58,0.982699,0.20903,0.522222,1.629167,1.004684,-0.199158,0.153622,-0.630556,0.138889,0.251522,-0.235841,0.136574,-0.644444,0.075,0.272532,0.008249,0.345122,-0.786794,0.796874,0.34522,0.004844,0.471,-1.61299,1.340238,0.471024,0.003524,0.377083,-1.014342,0.875675,0.3771
55,27,3,WALKING_DOWNSTAIRS,Dynamic,13258,13869,611,12.22,0.995047,0.369643,0.316667,1.994444,1.061487,-0.175682,0.17088,-1.055556,0.252778,0.24508,-0.202196,0.154316,-0.95,0.111111,0.254355,-0.260219,0.601195,-2.265088,1.029613,0.655095,0.061795,0.600533,-1.959045,2.710715,0.603704,0.052716,0.391042,-1.206459,1.113913,0.394579
55,27,2,WALKING_UPSTAIRS,Dynamic,14037,14696,659,13.18,0.914757,0.228858,0.484722,1.554167,0.942951,-0.233439,0.157213,-0.695833,0.094444,0.281442,-0.40451,0.145003,-0.825,-0.106944,0.429714,0.217646,0.400372,-0.697303,1.638951,0.455705,-0.051028,0.38239,-1.376585,0.831082,0.38578,-0.109301,0.431711,-1.619098,0.798706,0.445333
55,27,3,WALKING_DOWNSTAIRS,Dynamic,14912,15513,601,12.02,0.969428,0.382544,0.336111,1.986111,1.042176,-0.173137,0.170496,-0.986111,0.243056,0.242993,-0.299542,0.173839,-1.118056,0.041667,0.346332,-0.253183,0.606337,-1.908954,1.038165,0.657074,0.064835,0.605519,-2.536313,2.638327,0.60898,0.076217,0.403177,-1.372003,1.632843,0.410318
55,27,2,WALKING_UPSTAIRS,Dynamic,15686,16350,664,13.28,0.897831,0.21067,0.529167,1.519445,0.922216,-0.232499,0.162176,-0.716667,0.101389,0.283473,-0.441928,0.148728,-0.881944,-0.15,0.466284,0.210993,0.414495,-0.644157,1.491428,0.465107,-0.053344,0.352981,-1.231199,0.856739,0.356989,-0.126783,0.414952,-1.414459,0.633773,0.433889
55,27,3,WALKING_DOWNSTAIRS,Dynamic,16566,16941,375,7.5,0.967456,0.357595,0.3625,1.9,1.031428,-0.148515,0.159636,-0.851389,0.241667,0.218037,-0.334944,0.18011,-0.916667,-0.058333,0.380299,-0.345722,0.681606,-2.293799,1.003652,0.764271,0.079952,0.461128,-1.357648,1.459663,0.468008,0.1235,0.40919,-1.225701,1.417818,0.427421
55,27,3,WALKING_DOWNSTAIRS,Dynamic,16960,17191,231,4.62,0.962476,0.32232,0.441667,1.851389,1.015012,-0.169306,0.136562,-0.566667,0.130556,0.217517,-0.341697,0.168659,-0.875,-0.048611,0.381054,-0.051376,0.393902,-1.202794,0.945009,0.397238,0.034903,0.397449,-1.173778,0.907746,0.398978,0.019296,0.331299,-0.979217,0.885755,0.331861
55,27,2,WALKING_UPSTAIRS,Dynamic,17383,18009,626,12.52,0.880201,0.225264,0.470833,1.555556,0.908569,-0.209709,0.159323,-0.65,0.198611,0.263366,-0.485379,0.167513,-1.106944,-0.152778,0.513472,0.218734,0.371445,-0.68478,1.336573,0.431064,-0.048222,0.361612,-1.246471,1.441031,0.364813,-0.141383,0.458134,-1.473712,0.644157,0.479454
56,28,5,STANDING,Static,369,1835,1466,29.32,1.010598,0.010371,0.95,1.147222,1.010651,-0.218781,0.018124,-0.305556,-0.152778,0.219531,0.022992,0.019713,-0.055556,0.116667,0.030286,0.007599,0.088682,-0.396452,0.58979,0.089007,0.001993,0.055633,-0.31032,0.439823,0.055668,-0.000138,0.036103,-0.206167,0.164628,0.036103
56,28,7,STAND_TO_SIT,Transition,1836,2094,258,5.16,0.903192,0.116419,0.65,1.3375,0.910665,-0.190633,0.277741,-0.781944,0.481944,0.33687,0.225178,0.293511,-0.323611,0.672222,0.369938,0.003942,0.508165,-1.826487,0.766636,0.50818,0.120494,0.477927,-1.081231,1.316109,0.492883,-0.054391,0.453188,-1.123687,0.940732,0.456441
56,28,4,SITTING,Static,2095,3535,1440,28.8,0.932866,0.030799,0.656944,1.248611,0.933374,0.122823,0.035583,-0.206944,0.341667,0.127874,0.394264,0.038289,0.086111,0.529167,0.396119,0.003004,0.08216,-0.820392,0.365603,0.082215,-0.001441,0.113622,-0.786794,0.76633,0.113631,0.004218,0.104181,-0.501826,1.110248,0.104266
56,28,8,SIT_TO_STAND,Transition,3536,3673,137,2.74,0.979816,0.105274,0.670833,1.316667,0.985455,-0.233942,0.175413,-0.605556,0.147222,0.292401,0.038159,0.172977,-0.245833,0.452778,0.177136,-0.086527,0.227589,-0.855517,0.290161,0.243483,-0.136464,0.577445,-1.916284,0.917214,0.593351,0.092029,0.491798,-0.811534,1.371698,0.500334
56,28,5,STANDING,Static,3674,5148,1474,29.48,1.009194,0.018962,0.868056,1.2625,1.009372,-0.220057,0.052532,-0.398611,0.029167,0.22624,-0.030769,0.039464,-0.119444,0.151389,0.050042,0.011929,0.200918,-0.849103,0.784962,0.201272,-0.001173,0.081525,-0.517097,0.446237,0.081534,-0.000786,0.0822,-0.546114,0.469145,0.082204
56,28,6,LAYING,Static,5721,6957,1236,24.72,-0.129673,0.011823,-0.166667,-0.065278,0.130211,-0.410504,0.013506,-0.473611,-0.359722,0.410726,-0.913873,0.018313,-1.0125,-0.819444,0.914057,0.010251,0.097349,-0.359494,0.743423,0.097887,0.003056,0.037353,-0.17654,0.281609,0.037477,-0.000115,0.025498,-0.118813,0.191201,0.025498
56,28,4,SITTING,Static,7545,9140,1595,31.9,1.011837,0.007492,0.975,1.056944,1.011864,-0.204031,0.016195,-0.258333,-0.134722,0.204673,-0.065533,0.023886,-0.15,0.047222,0.06975,0.006733,0.024086,-0.217468,0.206167,0.025009,-0.000343,0.0523,-0.274278,0.34911,0.052301,-0.001104,0.024775,-0.19395,0.077274,0.0248
56,28,9,SIT_TO_LIE,Transition,9141,9366,225,4.5,0.592611,0.379327,-0.191667,1.136111,0.703617,0.22271,0.305466,-0.336111,0.777778,0.378034,0.520401,0.377171,-0.108333,1.104167,0.642709,-0.177767,0.525252,-1.822516,0.881784,0.554519,0.274994,0.436349,-1.025948,1.600162,0.515774,-0.33969,0.372326,-1.603827,0.235489,0.504
56,28,6,LAYING,Static,9367,10978,1611,32.22,0.156513,0.019486,0.120833,0.243056,0.157721,0.565532,0.011306,0.529167,0.656944,0.565645,0.818819,0.012348,0.725,0.868056,0.818912,0.00635,0.026361,-0.214414,0.154549,0.027115,0.004058,0.048461,-0.504575,0.267254,0.04863,-0.000825,0.018834,-0.190895,0.117286,0.018852
56,28,12,LIE_TO_STAND,Transition,10979,11159,180,3.6,0.747793,0.333497,0.077778,1.208333,0.818789,0.130285,0.380915,-0.541667,0.770833,0.40258,0.288819,0.38679,-0.281944,0.954167,0.482725,0.16471,0.476998,-1.040914,1.243416,0.504635,-0.270201,0.411458,-1.314887,0.668897,0.492247,0.434885,0.462001,-0.491441,1.476156,0.634484
56,28,1,WALKING,Dynamic,11834,12500,666,13.32,1.005658,0.19132,0.604167,1.466667,1.023695,-0.216479,0.149967,-0.759722,0.029167,0.26335,-0.110252,0.121774,-0.440278,0.248611,0.164269,0.020152,0.389393,-0.909578,1.573894,0.389914,0.006345,0.363524,-0.990823,0.842383,0.36358,-0.006148,0.296366,-0.576657,0.65332,0.29643
56,28,1,WALKING,Dynamic,12588,12982,394,7.88,1.005774,0.204522,0.565278,1.526389,1.026358,-0.2133,0.144071,-0.716667,0.080556,0.257398,-0.123343,0.119809,-0.458333,0.222222,0.171953,0.096981,0.418123,-0.886671,1.368644,0.429223,-0.009316,0.338291,-0.88942,0.98105,0.33842,-0.024483,0.310459,-0.774272,0.689056,0.311423
56,28,1,WALKING,Dynamic,13153,14155,1002,20.04,1.006857,0.226317,0.523611,1.541667,1.031979,-0.208598,0.150362,-0.761111,0.113889,0.257142,-0.114258,0.125017,-0.526389,0.269444,0.169364,0.005268,0.390132,-1.050994,1.392162,0.390167,0.007981,0.362006,-0.910189,0.999681,0.362094,0.002684,0.332755,-0.746172,0.810007,0.332766
56,28,3,WALKING_DOWNSTAIRS,Dynamic,15018,15640,622,12.44,1.008534,0.317307,0.470833,1.972222,1.057273,-0.214818,0.164998,-0.913889,0.225,0.270871,-0.095034,0.119752,-0.870833,0.193056,0.152879,-0.230408,0.58784,-2.126422,1.328021,0.631383,0.075559,0.481279,-1.244027,1.939803,0.487175,0.024222,0.313987,-0.761138,0.837191,0.31492
56,28,2,WALKING_UPSTAIRS,Dynamic,15811,16496,685,13.7,0.94514,0.229962,0.536111,1.783333,0.972714,-0.313372,0.128004,-0.926389,0.072222,0.338507,-0.244376,0.127961,-0.794444,0.034722,0.27585,0.242744,0.392013,-0.965473,1.117272,0.461085,-0.059893,0.375995,-1.291064,1.087646,0.380735,-0.061379,0.338274,-0.863763,0.727846,0.343797
56,28,3,WALKING_DOWNSTAIRS,Dynamic,16655,17264,609,12.18,1.009013,0.356949,0.351389,1.976389,1.07029,-0.215971,0.181921,-0.854167,0.133333,0.282381,-0.111043,0.124292,-0.759722,0.3125,0.16667,-0.241535,0.651419,-2.221717,1.708896,0.694756,0.07618,0.578382,-1.506088,2.947425,0.583377,0.014573,0.319165,-0.986853,0.769996,0.319497
56,28,2,WALKING_UPSTAIRS,Dynamic,17407,18117,710,14.2,0.946485,0.240044,0.55,1.863889,0.97645,-0.313895,0.137262,-0.866667,0.031944,0.342594,-0.250908,0.132442,-0.709722,0.054167,0.283717,0.253746,0.384721,-0.671035,1.400714,0.460866,-0.077015,0.415604,-1.474629,1.342987,0.422679,-0.067649,0.359121,-1.232726,0.760527,0.365437
56,28,3,WALKING_DOWNSTAIRS,Dynamic,18235,18844,609,12.18,0.998089,0.365815,0.3875,1.991667,1.063015,-0.230467,0.206546,-1.016667,0.643056,0.309477,-0.111747,0.131685,-0.830556,0.248611,0.172709,-0.227673,0.701698,-2.589458,1.785254,0.73771,0.064165,0.616078,-1.577559,2.761722,0.61941,0.018062,0.361141,-1.25319,1.097725,0.361593
56,28,2,WALKING_UPSTAIRS,Dynamic,18961,19643,682,13.64,0.944037,0.251798,0.568056,1.786111,0.977041,-0.319931,0.14537,-0.951389,0.022222,0.351409,-0.254079,0.129652,-0.756944,0.058333,0.285247,0.312053,0.495971,-1.339322,1.88513,0.585973,-0.09171,0.410005,-1.135293,1.245249,0.420137,-0.084851,0.366683,-1.225701,0.812756,0.376372
57,28,5,STANDING,Static,1166,2255,1089,21.78,1.004224,0.009828,0.947222,1.048611,1.004272,-0.235667,0.027132,-0.409722,-0.130556,0.237224,-0.081987,0.029333,-0.194444,0.047222,0.087076,0.009585,0.14615,-0.598037,0.594066,0.146464,0.002048,0.063232,-0.309098,0.259007,0.063265,-9e-05,0.051855,-0.200058,0.307571,0.051855
57,28,7,STAND_TO_SIT,Transition,2256,2417,161,3.22,0.924629,0.111334,0.609722,1.147222,0.931308,-0.293806,0.240025,-0.697222,0.2125,0.379387,-0.069375,0.254449,-0.433333,0.495833,0.263737,0.0035,0.416334,-1.415986,0.805426,0.416348,0.150379,0.446658,-1.099557,1.081842,0.471293,-0.108649,0.422484,-0.921796,0.838107,0.436231
57,28,4,SITTING,Static,2418,3474,1056,21.12,0.975404,0.02237,0.704167,1.177778,0.97566,-0.026121,0.034609,-0.298611,0.186111,0.04336,0.317023,0.032835,0.051389,0.466667,0.318719,0.004738,0.061833,-0.598342,0.248928,0.062014,-0.001711,0.124402,-1.178054,0.535423,0.124414,0.006056,0.087205,-0.476475,0.915687,0.087415
57,28,8,SIT_TO_STAND,Transition,3475,3595,120,2.4,0.930556,0.097138,0.7125,1.140278,0.935612,-0.318912,0.185766,-0.640278,0.002778,0.369072,-0.127049,0.235561,-0.479167,0.372222,0.267639,-0.040785,0.29934,-0.623999,0.602313,0.302105,-0.175334,0.663269,-1.766317,0.759305,0.686052,0.062939,0.516419,-0.759,1.298699,0.520241
57,28,5,STANDING,Static,3596,5005,1409,28.18,1.001601,0.005505,0.975,1.031945,1.001616,-0.245367,0.011488,-0.288889,-0.1875,0.245636,-0.093386,0.011573,-0.165278,-0.055556,0.0941,0.012859,0.058992,-0.215025,0.293521,0.060377,0.002354,0.035344,-0.15913,0.306349,0.035423,-0.000818,0.022518,-0.119119,0.142942,0.022533
57,28,6,LAYING,Static,5475,6758,1283,25.66,-0.164411,0.007459,-0.230556,-0.1375,0.16458,-0.168379,0.016818,-0.256944,-0.101389,0.169217,-0.985099,0.010052,-1.022222,-0.9125,0.98515,0.003733,0.067189,-0.371101,0.44471,0.067293,0.004912,0.026057,-0.135612,0.247095,0.026516,-0.001755,0.007023,-0.062308,0.039095,0.007239
57,28,4,SITTING,Static,7069,8105,1036,20.72,0.987815,0.005677,0.9625,1.015278,0.987831,-0.287139,0.011543,-0.35,-0.238889,0.287371,-0.121707,0.016033,-0.1625,-0.065278,0.122759,0.008132,0.013406,-0.061087,0.071471,0.01568,0.004442,0.040526,-0.198531,0.236099,0.040769,0.000313,0.028297,-0.235489,0.118813,0.028299
57,28,9,SIT_TO_LIE,Transition,8106,8306,200,4.0,0.646563,0.346239,-0.179167,1.116667,0.733433,0.077569,0.283133,-0.3875,0.65,0.293566,0.556007,0.348983,-0.104167,1.238889,0.656455,-0.224895,0.614095,-1.839926,0.97769,0.65398,0.3995,0.417385,-0.713491,1.240667,0.577763,-0.423866,0.348975,-1.22173,0.207389,0.549041
57,28,6,LAYING,Static,8307,9573,1266,25.32,0.044125,0.030139,-0.084722,0.2375,0.053436,0.525946,0.020078,0.376389,0.670833,0.526329,0.857705,0.025253,0.5375,1.070833,0.858076,0.009047,0.051859,-0.384234,0.474642,0.052642,0.005223,0.073959,-0.580322,0.755946,0.074143,-0.004098,0.054666,-0.830471,0.301767,0.054819
57,28,12,LIE_TO_STAND,Transition,9574,9740,166,3.32,0.647448,0.34578,0.055556,1.206945,0.733998,0.230606,0.340481,-0.488889,0.718056,0.411226,0.329552,0.47534,-0.522222,1.090278,0.578405,0.072513,0.63362,-1.170112,1.50059,0.637756,-0.313179,0.419793,-1.129184,1.022283,0.523744,0.483513,0.442699,-0.445015,1.415375,0.655566
57,28,1,WALKING,Dynamic,10428,11358,930,18.6,0.999519,0.255059,0.479167,1.661111,1.031549,-0.213193,0.171489,-0.925,0.176389,0.273605,-0.140485,0.150955,-0.7,0.3375,0.206213,0.033133,0.544126,-1.372003,1.890628,0.545134,-0.003735,0.478708,-1.73669,1.624291,0.478723,0.000435,0.423388,-0.922101,1.122465,0.423388
57,28,1,WALKING,Dynamic,11463,12375,912,18.24,1.000052,0.256636,0.456944,1.7,1.032456,-0.211324,0.157735,-0.831944,0.165278,0.263701,-0.142946,0.139764,-0.577778,0.348611,0.199919,0.000167,0.463871,-1.269378,1.612684,0.463871,0.002808,0.422061,-1.080621,1.121549,0.422071,-0.002406,0.435252,-0.875064,1.183857,0.435258
57,28,3,WALKING_DOWNSTAIRS,Dynamic,12900,13500,600,12.0,0.999778,0.380006,0.318056,1.977778,1.069561,-0.224595,0.210556,-1.072222,0.313889,0.307858,-0.115438,0.139293,-0.820833,0.283333,0.18091,-0.236781,0.648498,-2.069,1.615433,0.690373,0.072089,0.61322,-1.720196,3.497814,0.617443,0.02769,0.366087,-0.992961,1.079704,0.367132
57,28,2,WALKING_UPSTAIRS,Dynamic,13607,14206,599,11.98,0.931856,0.267617,0.459722,1.734722,0.969523,-0.331462,0.159835,-0.908333,0.059722,0.367987,-0.301426,0.130444,-0.7625,0.008333,0.328441,0.264031,0.470222,-0.847576,1.389108,0.539279,-0.099734,0.42126,-0.964556,1.574505,0.432906,-0.096895,0.442726,-1.254412,0.707077,0.453205
57,28,3,WALKING_DOWNSTAIRS,Dynamic,14340,14910,570,11.4,0.992541,0.401622,0.361111,1.979167,1.070719,-0.228972,0.236102,-1.194444,0.2875,0.328895,-0.166625,0.147155,-0.8875,0.222222,0.222303,-0.238202,0.782032,-2.745839,2.138639,0.817505,0.093379,0.693465,-1.830152,2.760805,0.699724,0.04064,0.406382,-1.20035,1.378723,0.408409
57,28,2,WALKING_UPSTAIRS,Dynamic,15020,15631,611,12.22,0.934631,0.267212,0.452778,1.763889,0.972079,-0.320772,0.157508,-0.930556,0.081944,0.357356,-0.282406,0.135933,-0.745833,0.125,0.313418,0.252752,0.500231,-1.098641,1.693624,0.560459,-0.093326,0.44986,-1.185384,1.380556,0.459439,-0.089647,0.432233,-1.181108,0.979828,0.441432
57,28,3,WALKING_DOWNSTAIRS,Dynamic,15784,16320,536,10.72,0.984831,0.434992,0.180556,1.993056,1.07662,-0.234852,0.253286,-1.166667,0.469444,0.345412,-0.156095,0.158251,-0.829167,0.394444,0.222281,-0.295549,0.847803,-2.728124,2.287996,0.897842,0.105669,0.790236,-2.152995,2.678033,0.79727,0.036909,0.423158,-1.43309,1.045496,0.424765
57,28,2,WALKING_UPSTAIRS,Dynamic,16433,16996,563,11.26,0.928747,0.276035,0.340278,1.841667,0.9689,-0.322022,0.167588,-0.952778,0.025,0.363021,-0.308257,0.1455,-0.813889,-0.005556,0.34087,0.283509,0.53533,-1.178359,1.813659,0.605768,-0.101182,0.466921,-2.232713,1.400714,0.477758,-0.081439,0.458718,-1.146899,1.057408,0.465891
58,29,5,STANDING,Static,424,1602,1178,23.56,1.022904,0.004524,0.988889,1.066667,1.022914,0.039188,0.010975,-0.009722,0.098611,0.040696,0.072444,0.008852,0.004167,0.118056,0.072983,0.006534,0.047828,-0.318872,0.222966,0.048273,0.002755,0.015635,-0.083078,0.197615,0.015876,-0.001089,0.015549,-0.075747,0.112705,0.015587
58,29,7,STAND_TO_SIT,Transition,1603,1759,156,3.12,0.982532,0.088861,0.769444,1.291667,0.986542,-0.042094,0.189089,-0.316667,0.298611,0.193718,0.164138,0.180902,-0.166667,0.522222,0.244268,0.069662,0.365862,-0.846354,1.329854,0.372435,0.093921,0.269072,-0.465479,0.65271,0.284992,-0.049517,0.371259,-0.965778,0.482889,0.374547
58,29,4,SITTING,Static,1760,2803,1043,20.86,0.928813,0.004597,0.895833,0.948611,0.928824,0.195447,0.010213,0.130556,0.252778,0.195714,0.373145,0.007131,0.347222,0.4,0.373213,0.007309,0.01701,-0.140194,0.111788,0.018514,0.001915,0.013693,-0.108429,0.055894,0.013826,0.000943,0.013002,-0.052534,0.076664,0.013036
58,29,8,SIT_TO_STAND,Transition,2804,2978,174,3.48,1.001517,0.082736,0.772222,1.236111,1.004928,0.024457,0.132542,-0.288889,0.3125,0.134779,0.141946,0.11422,-0.054167,0.416667,0.182195,-0.038377,0.161042,-0.551306,0.252898,0.165552,-0.086557,0.25251,-0.927293,0.528704,0.266933,0.04173,0.426409,-0.906524,1.297478,0.428446
58,29,5,STANDING,Static,2979,4054,1075,21.5,1.025375,0.01454,0.863889,1.106944,1.025478,-0.004761,0.012964,-0.147222,0.091667,0.013811,0.046118,0.026537,-0.023611,0.269444,0.053207,-0.000279,0.054742,-0.721737,0.078191,0.054743,0.00612,0.05069,-0.105374,0.548252,0.051059,0.001974,0.027387,-0.122173,0.410196,0.027458
58,29,11,STAND_TO_LIE,Transition,4055,4288,233,4.66,0.517614,0.428191,-0.294444,1.470833,0.671768,0.524893,0.286944,-0.348611,0.923611,0.598205,0.411707,0.278065,-0.111111,0.952778,0.496813,0.111468,0.547012,-1.082759,2.409863,0.558254,0.145357,0.355706,-0.769385,0.977384,0.384259,-0.304777,0.382363,-0.986242,0.307265,0.488969
58,29,6,LAYING,Static,4289,5530,1241,24.82,0.035377,0.004153,0.013889,0.047222,0.03562,0.781048,0.004342,0.7625,0.809722,0.78106,0.642581,0.005659,0.622222,0.663889,0.642606,0.007885,0.007432,-0.052534,0.113621,0.010835,0.001637,0.010073,-0.080023,0.049786,0.010206,-0.000457,0.00639,-0.026573,0.03879,0.006407
58,29,10,LIE_TO_SIT,Transition,5531,5767,236,4.72,0.591378,0.304506,-0.098611,1.030556,0.665171,0.448364,0.257104,-0.084722,0.869444,0.516849,0.553619,0.132108,0.209722,0.829167,0.569163,0.1672,0.385411,-2.172542,1.330159,0.420116,-0.060597,0.312592,-0.881784,0.618196,0.318412,0.376976,0.536646,-0.588569,1.810299,0.65582
58,29,4,SITTING,Static,5768,6717,949,18.98,0.964168,0.004777,0.929167,0.993056,0.96418,0.195904,0.008043,0.125,0.243056,0.196069,0.274559,0.007393,0.25,0.301389,0.274659,0.006511,0.017169,-0.13439,0.084605,0.018362,0.002512,0.016665,-0.08491,0.163101,0.016853,-0.001139,0.01266,-0.06353,0.083689,0.012711
